data_dir,geodatabase,layer,table,tbl_exists,loaded,has_geom
/share/data/marinecadastre.gov/Hawaii Spinner Dolphin - Presences Summer/GIS-Data_FileGeodatabase_Chapter-6_Marine-Mammals_dir,/share/data/marinecadastre.gov/Hawaii Spinner Dolphin - Presences Summer/GIS-Data_FileGeodatabase_Chapter-6_Marine-Mammals_dir/MHI-Biogeographic-Assessment_Chapter-6_Marine-Mammals_Public.gdb,CetaceanSightingLocations_SpinnerDolphin_Winter,gdb_CetaceanSightingLocations_SpinnerDolphin_Winter,TRUE,FALSE,TRUE
/share/data/marinecadastre.gov/Hawaii Spinner Dolphin - Presences Summer/GIS-Data_FileGeodatabase_Chapter-6_Marine-Mammals_dir,/share/data/marinecadastre.gov/Hawaii Spinner Dolphin - Presences Summer/GIS-Data_FileGeodatabase_Chapter-6_Marine-Mammals_dir/MHI-Biogeographic-Assessment_Chapter-6_Marine-Mammals_Public.gdb,CetaceanSightingLocations_PantropicalSpottedDolphin_Summer,gdb_CetaceanSightingLocations_PantropicalSpottedDolphin_Summer,TRUE,FALSE,TRUE
/share/data/marinecadastre.gov/Hawaii Spinner Dolphin - Presences Summer/GIS-Data_FileGeodatabase_Chapter-6_Marine-Mammals_dir,/share/data/marinecadastre.gov/Hawaii Spinner Dolphin - Presences Summer/GIS-Data_FileGeodatabase_Chapter-6_Marine-Mammals_dir/MHI-Biogeographic-Assessment_Chapter-6_Marine-Mammals_Public.gdb,CetaceanSightingLocations_PantropicalSpottedDolphin_Winter,gdb_CetaceanSightingLocations_PantropicalSpottedDolphin_Winter,TRUE,FALSE,TRUE
/share/data/marinecadastre.gov/Hawaii Spinner Dolphin - Presences Summer/GIS-Data_FileGeodatabase_Chapter-6_Marine-Mammals_dir,/share/data/marinecadastre.gov/Hawaii Spinner Dolphin - Presences Summer/GIS-Data_FileGeodatabase_Chapter-6_Marine-Mammals_dir/MHI-Biogeographic-Assessment_Chapter-6_Marine-Mammals_Public.gdb,CetaceanSightingLocations_StripedDolphin_Summer,gdb_CetaceanSightingLocations_StripedDolphin_Summer,TRUE,FALSE,TRUE
/share/data/marinecadastre.gov/Hawaii Spinner Dolphin - Presences Summer/GIS-Data_FileGeodatabase_Chapter-6_Marine-Mammals_dir,/share/data/marinecadastre.gov/Hawaii Spinner Dolphin - Presences Summer/GIS-Data_FileGeodatabase_Chapter-6_Marine-Mammals_dir/MHI-Biogeographic-Assessment_Chapter-6_Marine-Mammals_Public.gdb,CetaceanSightingLocations_StripedDolphin_Winter,gdb_CetaceanSightingLocations_StripedDolphin_Winter,TRUE,FALSE,TRUE
/share/data/marinecadastre.gov/Hawaii Spinner Dolphin - Presences Summer/GIS-Data_FileGeodatabase_Chapter-6_Marine-Mammals_dir,/share/data/marinecadastre.gov/Hawaii Spinner Dolphin - Presences Summer/GIS-Data_FileGeodatabase_Chapter-6_Marine-Mammals_dir/MHI-Biogeographic-Assessment_Chapter-6_Marine-Mammals_Public.gdb,CetaceanSightingLocations_BlainvillesBeakedWhale_Summer,gdb_CetaceanSightingLocations_BlainvillesBeakedWhale_Summer,TRUE,FALSE,TRUE
/share/data/marinecadastre.gov/Hawaii Spinner Dolphin - Presences Summer/GIS-Data_FileGeodatabase_Chapter-6_Marine-Mammals_dir,/share/data/marinecadastre.gov/Hawaii Spinner Dolphin - Presences Summer/GIS-Data_FileGeodatabase_Chapter-6_Marine-Mammals_dir/MHI-Biogeographic-Assessment_Chapter-6_Marine-Mammals_Public.gdb,CetaceanSightingLocations_BlainvillesBeakedWhale_Winter,gdb_CetaceanSightingLocations_BlainvillesBeakedWhale_Winter,TRUE,FALSE,TRUE
/share/data/marinecadastre.gov/Hawaii Spinner Dolphin - Presences Summer/GIS-Data_FileGeodatabase_Chapter-6_Marine-Mammals_dir,/share/data/marinecadastre.gov/Hawaii Spinner Dolphin - Presences Summer/GIS-Data_FileGeodatabase_Chapter-6_Marine-Mammals_dir/MHI-Biogeographic-Assessment_Chapter-6_Marine-Mammals_Public.gdb,CetaceanSightingLocations_BrydesWhale_Summer,gdb_CetaceanSightingLocations_BrydesWhale_Summer,TRUE,FALSE,TRUE
/share/data/marinecadastre.gov/Hawaii Spinner Dolphin - Presences Summer/GIS-Data_FileGeodatabase_Chapter-6_Marine-Mammals_dir,/share/data/marinecadastre.gov/Hawaii Spinner Dolphin - Presences Summer/GIS-Data_FileGeodatabase_Chapter-6_Marine-Mammals_dir/MHI-Biogeographic-Assessment_Chapter-6_Marine-Mammals_Public.gdb,CetaceanSightingLocations_BrydesWhale_Winter,gdb_CetaceanSightingLocations_BrydesWhale_Winter,TRUE,FALSE,TRUE
/share/data/marinecadastre.gov/Hawaii Spinner Dolphin - Presences Summer/GIS-Data_FileGeodatabase_Chapter-6_Marine-Mammals_dir,/share/data/marinecadastre.gov/Hawaii Spinner Dolphin - Presences Summer/GIS-Data_FileGeodatabase_Chapter-6_Marine-Mammals_dir/MHI-Biogeographic-Assessment_Chapter-6_Marine-Mammals_Public.gdb,CetaceanSightingLocations_CuviersBeakedWhale_Summer,gdb_CetaceanSightingLocations_CuviersBeakedWhale_Summer,TRUE,FALSE,TRUE
/share/data/marinecadastre.gov/Hawaii Spinner Dolphin - Presences Summer/GIS-Data_FileGeodatabase_Chapter-6_Marine-Mammals_dir,/share/data/marinecadastre.gov/Hawaii Spinner Dolphin - Presences Summer/GIS-Data_FileGeodatabase_Chapter-6_Marine-Mammals_dir/MHI-Biogeographic-Assessment_Chapter-6_Marine-Mammals_Public.gdb,CetaceanSightingLocations_CuviersBeakedWhale_Winter,gdb_CetaceanSightingLocations_CuviersBeakedWhale_Winter,TRUE,FALSE,TRUE
/share/data/marinecadastre.gov/Hawaii Spinner Dolphin - Presences Summer/GIS-Data_FileGeodatabase_Chapter-6_Marine-Mammals_dir,/share/data/marinecadastre.gov/Hawaii Spinner Dolphin - Presences Summer/GIS-Data_FileGeodatabase_Chapter-6_Marine-Mammals_dir/MHI-Biogeographic-Assessment_Chapter-6_Marine-Mammals_Public.gdb,CetaceanSightingLocations_DwarfSpermWhale_Summer,gdb_CetaceanSightingLocations_DwarfSpermWhale_Summer,TRUE,FALSE,TRUE
/share/data/marinecadastre.gov/Hawaii Spinner Dolphin - Presences Summer/GIS-Data_FileGeodatabase_Chapter-6_Marine-Mammals_dir,/share/data/marinecadastre.gov/Hawaii Spinner Dolphin - Presences Summer/GIS-Data_FileGeodatabase_Chapter-6_Marine-Mammals_dir/MHI-Biogeographic-Assessment_Chapter-6_Marine-Mammals_Public.gdb,CetaceanSightingLocations_DwarfSpermWhale_Winter,gdb_CetaceanSightingLocations_DwarfSpermWhale_Winter,TRUE,FALSE,TRUE
/share/data/marinecadastre.gov/Hawaii Spinner Dolphin - Presences Summer/GIS-Data_FileGeodatabase_Chapter-6_Marine-Mammals_dir,/share/data/marinecadastre.gov/Hawaii Spinner Dolphin - Presences Summer/GIS-Data_FileGeodatabase_Chapter-6_Marine-Mammals_dir/MHI-Biogeographic-Assessment_Chapter-6_Marine-Mammals_Public.gdb,CetaceanSightingLocations_FinWhale_Winter,gdb_CetaceanSightingLocations_FinWhale_Winter,TRUE,FALSE,TRUE
/share/data/marinecadastre.gov/Hawaii Spinner Dolphin - Presences Summer/GIS-Data_FileGeodatabase_Chapter-6_Marine-Mammals_dir,/share/data/marinecadastre.gov/Hawaii Spinner Dolphin - Presences Summer/GIS-Data_FileGeodatabase_Chapter-6_Marine-Mammals_dir/MHI-Biogeographic-Assessment_Chapter-6_Marine-Mammals_Public.gdb,CetaceanSightingLocations_FalseKillerWhale_Summer,gdb_CetaceanSightingLocations_FalseKillerWhale_Summer,TRUE,FALSE,TRUE
/share/data/marinecadastre.gov/Hawaii Spinner Dolphin - Presences Summer/GIS-Data_FileGeodatabase_Chapter-6_Marine-Mammals_dir,/share/data/marinecadastre.gov/Hawaii Spinner Dolphin - Presences Summer/GIS-Data_FileGeodatabase_Chapter-6_Marine-Mammals_dir/MHI-Biogeographic-Assessment_Chapter-6_Marine-Mammals_Public.gdb,CetaceanSightingLocations_FalseKillerWhale_Winter,gdb_CetaceanSightingLocations_FalseKillerWhale_Winter,TRUE,FALSE,TRUE
/share/data/marinecadastre.gov/Hawaii Spinner Dolphin - Presences Summer/GIS-Data_FileGeodatabase_Chapter-6_Marine-Mammals_dir,/share/data/marinecadastre.gov/Hawaii Spinner Dolphin - Presences Summer/GIS-Data_FileGeodatabase_Chapter-6_Marine-Mammals_dir/MHI-Biogeographic-Assessment_Chapter-6_Marine-Mammals_Public.gdb,CetaceanSightingLocations_HumpbackWhale_Summer,gdb_CetaceanSightingLocations_HumpbackWhale_Summer,TRUE,FALSE,TRUE
/share/data/marinecadastre.gov/Hawaii Spinner Dolphin - Presences Summer/GIS-Data_FileGeodatabase_Chapter-6_Marine-Mammals_dir,/share/data/marinecadastre.gov/Hawaii Spinner Dolphin - Presences Summer/GIS-Data_FileGeodatabase_Chapter-6_Marine-Mammals_dir/MHI-Biogeographic-Assessment_Chapter-6_Marine-Mammals_Public.gdb,CetaceanSightingLocations_HumpbackWhale_Winter,gdb_CetaceanSightingLocations_HumpbackWhale_Winter,TRUE,FALSE,TRUE
/share/data/marinecadastre.gov/Hawaii Spinner Dolphin - Presences Summer/GIS-Data_FileGeodatabase_Chapter-6_Marine-Mammals_dir,/share/data/marinecadastre.gov/Hawaii Spinner Dolphin - Presences Summer/GIS-Data_FileGeodatabase_Chapter-6_Marine-Mammals_dir/MHI-Biogeographic-Assessment_Chapter-6_Marine-Mammals_Public.gdb,CetaceanSightingLocations_KillerWhale_Summer,gdb_CetaceanSightingLocations_KillerWhale_Summer,TRUE,FALSE,TRUE
/share/data/marinecadastre.gov/Hawaii Spinner Dolphin - Presences Summer/GIS-Data_FileGeodatabase_Chapter-6_Marine-Mammals_dir,/share/data/marinecadastre.gov/Hawaii Spinner Dolphin - Presences Summer/GIS-Data_FileGeodatabase_Chapter-6_Marine-Mammals_dir/MHI-Biogeographic-Assessment_Chapter-6_Marine-Mammals_Public.gdb,CetaceanSightingLocations_KillerWhale_Winter,gdb_CetaceanSightingLocations_KillerWhale_Winter,TRUE,FALSE,TRUE
/share/data/marinecadastre.gov/Hawaii Spinner Dolphin - Presences Summer/GIS-Data_FileGeodatabase_Chapter-6_Marine-Mammals_dir,/share/data/marinecadastre.gov/Hawaii Spinner Dolphin - Presences Summer/GIS-Data_FileGeodatabase_Chapter-6_Marine-Mammals_dir/MHI-Biogeographic-Assessment_Chapter-6_Marine-Mammals_Public.gdb,CetaceanSightingLocations_LongmansBeakedWhale_Summer,gdb_CetaceanSightingLocations_LongmansBeakedWhale_Summer,TRUE,FALSE,TRUE
/share/data/marinecadastre.gov/Hawaii Spinner Dolphin - Presences Summer/GIS-Data_FileGeodatabase_Chapter-6_Marine-Mammals_dir,/share/data/marinecadastre.gov/Hawaii Spinner Dolphin - Presences Summer/GIS-Data_FileGeodatabase_Chapter-6_Marine-Mammals_dir/MHI-Biogeographic-Assessment_Chapter-6_Marine-Mammals_Public.gdb,CetaceanSightingLocations_MelonheadedWhale_Summer,gdb_CetaceanSightingLocations_MelonheadedWhale_Summer,TRUE,FALSE,TRUE
/share/data/marinecadastre.gov/Hawaii Spinner Dolphin - Presences Summer/GIS-Data_FileGeodatabase_Chapter-6_Marine-Mammals_dir,/share/data/marinecadastre.gov/Hawaii Spinner Dolphin - Presences Summer/GIS-Data_FileGeodatabase_Chapter-6_Marine-Mammals_dir/MHI-Biogeographic-Assessment_Chapter-6_Marine-Mammals_Public.gdb,CetaceanSightingLocations_MelonheadedWhale_Winter,gdb_CetaceanSightingLocations_MelonheadedWhale_Winter,TRUE,FALSE,TRUE
/share/data/marinecadastre.gov/Hawaii Spinner Dolphin - Presences Summer/GIS-Data_FileGeodatabase_Chapter-6_Marine-Mammals_dir,/share/data/marinecadastre.gov/Hawaii Spinner Dolphin - Presences Summer/GIS-Data_FileGeodatabase_Chapter-6_Marine-Mammals_dir/MHI-Biogeographic-Assessment_Chapter-6_Marine-Mammals_Public.gdb,CetaceanSightingLocations_PygmyKillerWhale_Summer,gdb_CetaceanSightingLocations_PygmyKillerWhale_Summer,TRUE,FALSE,TRUE
/share/data/marinecadastre.gov/Hawaii Spinner Dolphin - Presences Summer/GIS-Data_FileGeodatabase_Chapter-6_Marine-Mammals_dir,/share/data/marinecadastre.gov/Hawaii Spinner Dolphin - Presences Summer/GIS-Data_FileGeodatabase_Chapter-6_Marine-Mammals_dir/MHI-Biogeographic-Assessment_Chapter-6_Marine-Mammals_Public.gdb,CetaceanSightingLocations_PygmyKillerWhale_Winter,gdb_CetaceanSightingLocations_PygmyKillerWhale_Winter,TRUE,FALSE,TRUE
/share/data/marinecadastre.gov/Hawaii Spinner Dolphin - Presences Summer/GIS-Data_FileGeodatabase_Chapter-6_Marine-Mammals_dir,/share/data/marinecadastre.gov/Hawaii Spinner Dolphin - Presences Summer/GIS-Data_FileGeodatabase_Chapter-6_Marine-Mammals_dir/MHI-Biogeographic-Assessment_Chapter-6_Marine-Mammals_Public.gdb,CetaceanSightingLocations_PygmySpermWhale_Summer,gdb_CetaceanSightingLocations_PygmySpermWhale_Summer,TRUE,FALSE,TRUE
/share/data/marinecadastre.gov/Hawaii Spinner Dolphin - Presences Summer/GIS-Data_FileGeodatabase_Chapter-6_Marine-Mammals_dir,/share/data/marinecadastre.gov/Hawaii Spinner Dolphin - Presences Summer/GIS-Data_FileGeodatabase_Chapter-6_Marine-Mammals_dir/MHI-Biogeographic-Assessment_Chapter-6_Marine-Mammals_Public.gdb,CetaceanSightingLocations_PygmySpermWhale_Winter,gdb_CetaceanSightingLocations_PygmySpermWhale_Winter,TRUE,FALSE,TRUE
/share/data/marinecadastre.gov/Hawaii Spinner Dolphin - Presences Summer/GIS-Data_FileGeodatabase_Chapter-6_Marine-Mammals_dir,/share/data/marinecadastre.gov/Hawaii Spinner Dolphin - Presences Summer/GIS-Data_FileGeodatabase_Chapter-6_Marine-Mammals_dir/MHI-Biogeographic-Assessment_Chapter-6_Marine-Mammals_Public.gdb,CetaceanSightingLocations_SeiWhale_Summer,gdb_CetaceanSightingLocations_SeiWhale_Summer,TRUE,FALSE,TRUE
/share/data/marinecadastre.gov/Hawaii Spinner Dolphin - Presences Summer/GIS-Data_FileGeodatabase_Chapter-6_Marine-Mammals_dir,/share/data/marinecadastre.gov/Hawaii Spinner Dolphin - Presences Summer/GIS-Data_FileGeodatabase_Chapter-6_Marine-Mammals_dir/MHI-Biogeographic-Assessment_Chapter-6_Marine-Mammals_Public.gdb,CetaceanSightingLocations_SeiWhale_Winter,gdb_CetaceanSightingLocations_SeiWhale_Winter,TRUE,FALSE,TRUE
/share/data/marinecadastre.gov/Hawaii Spinner Dolphin - Presences Summer/GIS-Data_FileGeodatabase_Chapter-6_Marine-Mammals_dir,/share/data/marinecadastre.gov/Hawaii Spinner Dolphin - Presences Summer/GIS-Data_FileGeodatabase_Chapter-6_Marine-Mammals_dir/MHI-Biogeographic-Assessment_Chapter-6_Marine-Mammals_Public.gdb,CetaceanSightingLocations_SpermWhale_Summer,gdb_CetaceanSightingLocations_SpermWhale_Summer,TRUE,FALSE,TRUE
/share/data/marinecadastre.gov/Hawaii Spinner Dolphin - Presences Summer/GIS-Data_FileGeodatabase_Chapter-6_Marine-Mammals_dir,/share/data/marinecadastre.gov/Hawaii Spinner Dolphin - Presences Summer/GIS-Data_FileGeodatabase_Chapter-6_Marine-Mammals_dir/MHI-Biogeographic-Assessment_Chapter-6_Marine-Mammals_Public.gdb,CetaceanSightingLocations_SpermWhale_Winter,gdb_CetaceanSightingLocations_SpermWhale_Winter,TRUE,FALSE,TRUE
/share/data/marinecadastre.gov/Hawaii Spinner Dolphin - Presences Summer/GIS-Data_FileGeodatabase_Chapter-6_Marine-Mammals_dir,/share/data/marinecadastre.gov/Hawaii Spinner Dolphin - Presences Summer/GIS-Data_FileGeodatabase_Chapter-6_Marine-Mammals_dir/MHI-Biogeographic-Assessment_Chapter-6_Marine-Mammals_Public.gdb,CetaceanSightingLocations_ShortfinnedPilotWhale_Summer,gdb_CetaceanSightingLocations_ShortfinnedPilotWhale_Summer,TRUE,FALSE,TRUE
/share/data/marinecadastre.gov/Hawaii Spinner Dolphin - Presences Summer/GIS-Data_FileGeodatabase_Chapter-6_Marine-Mammals_dir,/share/data/marinecadastre.gov/Hawaii Spinner Dolphin - Presences Summer/GIS-Data_FileGeodatabase_Chapter-6_Marine-Mammals_dir/MHI-Biogeographic-Assessment_Chapter-6_Marine-Mammals_Public.gdb,CetaceanSightingLocations_ShortfinnedPilotWhale_Winter,gdb_CetaceanSightingLocations_ShortfinnedPilotWhale_Winter,TRUE,FALSE,TRUE
/share/data/marinecadastre.gov/Hawaii Spinner Dolphin - Presences Summer/GIS-Data_FileGeodatabase_Chapter-6_Marine-Mammals_dir,/share/data/marinecadastre.gov/Hawaii Spinner Dolphin - Presences Summer/GIS-Data_FileGeodatabase_Chapter-6_Marine-Mammals_dir/MHI-Biogeographic-Assessment_Chapter-6_Marine-Mammals_Public.gdb,HawaiianMonkSeal_CriticalHabitats_Marine,gdb_HawaiianMonkSeal_CriticalHabitats_Marine,TRUE,FALSE,TRUE
/share/data/marinecadastre.gov/Hawaii Spinner Dolphin - Presences Summer/GIS-Data_FileGeodatabase_Chapter-6_Marine-Mammals_dir,/share/data/marinecadastre.gov/Hawaii Spinner Dolphin - Presences Summer/GIS-Data_FileGeodatabase_Chapter-6_Marine-Mammals_dir/MHI-Biogeographic-Assessment_Chapter-6_Marine-Mammals_Public.gdb,HawaiianMonkSeal_CriticalHabitats_Terrestrial,gdb_HawaiianMonkSeal_CriticalHabitats_Terrestrial,TRUE,FALSE,TRUE
/share/data/marinecadastre.gov/Hawaii Spinner Dolphin - Presences Summer/GIS-Data_FileGeodatabase_Chapter-6_Marine-Mammals_dir,/share/data/marinecadastre.gov/Hawaii Spinner Dolphin - Presences Summer/GIS-Data_FileGeodatabase_Chapter-6_Marine-Mammals_dir/MHI-Biogeographic-Assessment_Chapter-6_Marine-Mammals_Public.gdb,HawaiianMonkSeal_Presences,gdb_HawaiianMonkSeal_Presences,TRUE,FALSE,TRUE
/share/data/marinecadastre.gov/Hawaii Spinner Dolphin - Presences Summer/GIS-Data_FileGeodatabase_Chapter-6_Marine-Mammals_dir,/share/data/marinecadastre.gov/Hawaii Spinner Dolphin - Presences Summer/GIS-Data_FileGeodatabase_Chapter-6_Marine-Mammals_dir/MHI-Biogeographic-Assessment_Chapter-6_Marine-Mammals_Public.gdb,HawaiianMonkSeal_DensityTelemetryDetections,gdb_HawaiianMonkSeal_DensityTelemetryDetections,TRUE,FALSE,TRUE
/share/data/marinecadastre.gov/Hawaii Spinner Dolphin - Presences Winter/GIS-Data_FileGeodatabase_Chapter-6_Marine-Mammals_dir,/share/data/marinecadastre.gov/Hawaii Spinner Dolphin - Presences Winter/GIS-Data_FileGeodatabase_Chapter-6_Marine-Mammals_dir/MHI-Biogeographic-Assessment_Chapter-6_Marine-Mammals_Public.gdb,CetaceanSightingLocations_CommonBottlenoseDolphin_Summer,gdb_CetaceanSightingLocations_CommonBottlenoseDolphin_Summer,TRUE,FALSE,TRUE
/share/data/marinecadastre.gov/Hawaii Spinner Dolphin - Presences Winter/GIS-Data_FileGeodatabase_Chapter-6_Marine-Mammals_dir,/share/data/marinecadastre.gov/Hawaii Spinner Dolphin - Presences Winter/GIS-Data_FileGeodatabase_Chapter-6_Marine-Mammals_dir/MHI-Biogeographic-Assessment_Chapter-6_Marine-Mammals_Public.gdb,CetaceanSightingLocations_CommonBottlenoseDolphin_Winter,gdb_CetaceanSightingLocations_CommonBottlenoseDolphin_Winter,TRUE,FALSE,TRUE
/share/data/marinecadastre.gov/Hawaii Spinner Dolphin - Presences Winter/GIS-Data_FileGeodatabase_Chapter-6_Marine-Mammals_dir,/share/data/marinecadastre.gov/Hawaii Spinner Dolphin - Presences Winter/GIS-Data_FileGeodatabase_Chapter-6_Marine-Mammals_dir/MHI-Biogeographic-Assessment_Chapter-6_Marine-Mammals_Public.gdb,CetaceanSightingLocations_FrasersDolphin_Summer,gdb_CetaceanSightingLocations_FrasersDolphin_Summer,TRUE,FALSE,TRUE
/share/data/marinecadastre.gov/Hawaii Spinner Dolphin - Presences Winter/GIS-Data_FileGeodatabase_Chapter-6_Marine-Mammals_dir,/share/data/marinecadastre.gov/Hawaii Spinner Dolphin - Presences Winter/GIS-Data_FileGeodatabase_Chapter-6_Marine-Mammals_dir/MHI-Biogeographic-Assessment_Chapter-6_Marine-Mammals_Public.gdb,CetaceanSightingLocations_FrasersDolphin_Winter,gdb_CetaceanSightingLocations_FrasersDolphin_Winter,TRUE,FALSE,TRUE
/share/data/marinecadastre.gov/Hawaii Spinner Dolphin - Presences Winter/GIS-Data_FileGeodatabase_Chapter-6_Marine-Mammals_dir,/share/data/marinecadastre.gov/Hawaii Spinner Dolphin - Presences Winter/GIS-Data_FileGeodatabase_Chapter-6_Marine-Mammals_dir/MHI-Biogeographic-Assessment_Chapter-6_Marine-Mammals_Public.gdb,CetaceanSightingLocations_RissosDolphin_Summer,gdb_CetaceanSightingLocations_RissosDolphin_Summer,TRUE,FALSE,TRUE
/share/data/marinecadastre.gov/Hawaii Spinner Dolphin - Presences Winter/GIS-Data_FileGeodatabase_Chapter-6_Marine-Mammals_dir,/share/data/marinecadastre.gov/Hawaii Spinner Dolphin - Presences Winter/GIS-Data_FileGeodatabase_Chapter-6_Marine-Mammals_dir/MHI-Biogeographic-Assessment_Chapter-6_Marine-Mammals_Public.gdb,CetaceanSightingLocations_RissosDolphin_Winter,gdb_CetaceanSightingLocations_RissosDolphin_Winter,TRUE,FALSE,TRUE
/share/data/marinecadastre.gov/Hawaii Spinner Dolphin - Presences Winter/GIS-Data_FileGeodatabase_Chapter-6_Marine-Mammals_dir,/share/data/marinecadastre.gov/Hawaii Spinner Dolphin - Presences Winter/GIS-Data_FileGeodatabase_Chapter-6_Marine-Mammals_dir/MHI-Biogeographic-Assessment_Chapter-6_Marine-Mammals_Public.gdb,CetaceanSightingLocations_RoughtoothedDolphin_Summer,gdb_CetaceanSightingLocations_RoughtoothedDolphin_Summer,TRUE,FALSE,TRUE
/share/data/marinecadastre.gov/Hawaii Spinner Dolphin - Presences Winter/GIS-Data_FileGeodatabase_Chapter-6_Marine-Mammals_dir,/share/data/marinecadastre.gov/Hawaii Spinner Dolphin - Presences Winter/GIS-Data_FileGeodatabase_Chapter-6_Marine-Mammals_dir/MHI-Biogeographic-Assessment_Chapter-6_Marine-Mammals_Public.gdb,CetaceanSightingLocations_RoughtoothedDolphin_Winter,gdb_CetaceanSightingLocations_RoughtoothedDolphin_Winter,TRUE,FALSE,TRUE
/share/data/marinecadastre.gov/Hawaii Spinner Dolphin - Presences Winter/GIS-Data_FileGeodatabase_Chapter-6_Marine-Mammals_dir,/share/data/marinecadastre.gov/Hawaii Spinner Dolphin - Presences Winter/GIS-Data_FileGeodatabase_Chapter-6_Marine-Mammals_dir/MHI-Biogeographic-Assessment_Chapter-6_Marine-Mammals_Public.gdb,CetaceanSightingLocations_SpinnerDolphin_Summer,gdb_CetaceanSightingLocations_SpinnerDolphin_Summer,TRUE,FALSE,TRUE
/share/data/marinecadastre.gov/Hawaii Spinner Dolphin - Presences Winter/GIS-Data_FileGeodatabase_Chapter-6_Marine-Mammals_dir,/share/data/marinecadastre.gov/Hawaii Spinner Dolphin - Presences Winter/GIS-Data_FileGeodatabase_Chapter-6_Marine-Mammals_dir/MHI-Biogeographic-Assessment_Chapter-6_Marine-Mammals_Public.gdb,CetaceanSightingLocations_SpinnerDolphin_Winter,gdb_CetaceanSightingLocations_SpinnerDolphin_Winter,TRUE,FALSE,TRUE
/share/data/marinecadastre.gov/Hawaii Spinner Dolphin - Presences Winter/GIS-Data_FileGeodatabase_Chapter-6_Marine-Mammals_dir,/share/data/marinecadastre.gov/Hawaii Spinner Dolphin - Presences Winter/GIS-Data_FileGeodatabase_Chapter-6_Marine-Mammals_dir/MHI-Biogeographic-Assessment_Chapter-6_Marine-Mammals_Public.gdb,CetaceanSightingLocations_PantropicalSpottedDolphin_Summer,gdb_CetaceanSightingLocations_PantropicalSpottedDolphin_Summer,TRUE,FALSE,TRUE
